Jumlah Keluar,Catatan,Waktu,Harga Jual,Total,Nama Barang,SKU
1,Pesanan ID-20171117-432333,2017-11-17 00:08:08 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20171116-376043,2017-11-16 15:51:36 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171116-376043,2017-11-16 15:51:36 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXL,Black)",SSI-D01037822-XX-BLA
1,Pesanan ID-20171116-833210,2017-11-16 13:41:21 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20171116-088378,2017-11-16 13:23:18 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171116-669258,2017-11-16 12:54:31 +0000 UTC,110000,110000,"Salyara Plain Casual Big Blouse (XXXL,Black)",SSI-D01466064-X3-BLA
1,Barang Rusak,2017-11-16 11:39:07 +0000 UTC,0,0,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171116-142995,2017-11-16 10:52:47 +0000 UTC,120000,120000,"Dellaya Plain Loose Big Blouse (XXL,Black)",SSI-D01037822-XX-BLA
1,Pesanan ID-20171116-142995,2017-11-16 10:52:47 +0000 UTC,115000,115000,"Salyara Plain Casual Big Blouse (XXL,Black)",SSI-D01466013-XX-BLA
1,Pesanan ID-20171116-001278,2017-11-16 08:08:23 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XXL,Yellow)",SSI-D01220355-XX-YEL
1,Pesanan ID-20171116-605243,2017-11-16 06:37:35 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20171116-168921,2017-11-16 04:52:47 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (M,Khaki)",SSI-D01326223-MM-KHA
1,Pesanan ID-20171116-739071,2017-11-16 02:53:39 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20171116-739071,2017-11-16 02:53:39 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20171116-878439,2017-11-16 02:36:00 +0000 UTC,115000,115000,"Dellaya Plain Loose Big Blouse (XXXL,Black)",SSI-D01037812-X3-BLA
1,Pesanan ID-20171116-064339,2017-11-16 00:55:14 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20171116-064339,2017-11-16 00:55:14 +0000 UTC,115000,115000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20171115-259712,2017-11-15 23:25:27 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171115-868366,2017-11-15 16:18:25 +0000 UTC,130000,130000,"Dellaya Plain Loose Big Blouse (XXXL,Black)",SSI-D01037812-X3-BLA
1,Pesanan ID-20171115-615991,2017-11-15 15:34:42 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (S,Yellow)",SSI-D01220357-SS-YEL
1,Pesanan ID-20171115-332429,2017-11-15 15:28:34 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20171115-433938,2017-11-15 13:39:45 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171115-433938,2017-11-15 13:39:45 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20171115-997305,2017-11-15 11:31:04 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20171115-929724,2017-11-15 11:22:16 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171115-141068,2017-11-15 10:21:54 +0000 UTC,115000,115000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20171115-141068,2017-11-15 10:21:54 +0000 UTC,130000,130000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20171115-038005,2017-11-15 10:17:15 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171115-686190,2017-11-15 08:17:56 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20171115-217717,2017-11-15 08:10:32 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20171115-217717,2017-11-15 08:10:32 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171115-453721,2017-11-15 07:41:38 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20171115-600477,2017-11-15 06:31:26 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20171115-103599,2017-11-15 04:08:08 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171115-103599,2017-11-15 04:08:08 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171115-513703,2017-11-15 02:27:23 +0000 UTC,110000,110000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20171115-513703,2017-11-15 02:27:23 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20171115-554286,2017-11-15 00:36:22 +0000 UTC,115000,115000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171114-946843,2017-11-14 23:36:18 +0000 UTC,120000,120000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171114-455777,2017-11-14 17:45:13 +0000 UTC,120000,120000,"Dellaya Plain Loose Big Blouse (XXL,Black)",SSI-D01037822-XX-BLA
1,Pesanan ID-20171114-455777,2017-11-14 17:45:13 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20171114-876810,2017-11-14 16:45:34 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20171114-868847,2017-11-14 16:16:56 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171114-222705,2017-11-14 16:11:17 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20171114-399298,2017-11-14 14:36:37 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
2,Pesanan ID-20171114-399298,2017-11-14 14:36:37 +0000 UTC,115000,230000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171114-540567,2017-11-14 13:09:16 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Barang Rusak,2017-11-14 12:25:45 +0000 UTC,0,0,"Devibav Plain Trump Blouse (XXL,Yellow)",SSI-D01220355-XX-YEL
1,Pesanan ID-20171114-304016,2017-11-14 12:14:37 +0000 UTC,120000,120000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20171114-582476,2017-11-14 08:00:02 +0000 UTC,110000,110000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20171114-582476,2017-11-14 08:00:02 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171114-652228,2017-11-14 05:37:06 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20171114-652228,2017-11-14 05:37:06 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20171114-403132,2017-11-14 03:05:08 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171114-748604,2017-11-14 01:55:20 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171114-748604,2017-11-14 01:55:20 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171114-544412,2017-11-14 01:45:34 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171114-082857,2017-11-14 01:28:59 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XXL,Yellow)",SSI-D01220355-XX-YEL
1,Pesanan ID-20171114-315538,2017-11-14 01:14:44 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171114-315538,2017-11-14 01:14:44 +0000 UTC,125000,125000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171113-858256,2017-11-13 23:51:30 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171113-023313,2017-11-13 22:39:21 +0000 UTC,110000,110000,"Zeomila Zipper Casual Blouse (L,Red)",SSI-D01401071-LL-RED
1,Pesanan ID-20171113-211034,2017-11-13 16:33:17 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (XL,Khaki)",SSI-D01326201-XL-KHA
1,Pesanan ID-20171113-453839,2017-11-13 15:52:19 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20171113-246639,2017-11-13 14:54:47 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171113-690923,2017-11-13 14:16:27 +0000 UTC,130000,130000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20171113-006481,2017-11-13 13:20:06 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XXL,Yellow)",SSI-D01220355-XX-YEL
1,Pesanan ID-20171113-006481,2017-11-13 13:20:06 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171113-302319,2017-11-13 12:26:44 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171113-941408,2017-11-13 11:26:03 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171113-853265,2017-11-13 10:37:40 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXL,Black)",SSI-D01037822-XX-BLA
1,Pesanan ID-20171113-853265,2017-11-13 10:37:40 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20171113-348397,2017-11-13 07:55:33 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20171113-883171,2017-11-13 07:37:51 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20171113-883171,2017-11-13 07:37:51 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20171113-477274,2017-11-13 05:12:46 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20171113-477274,2017-11-13 05:12:46 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20171113-124685,2017-11-13 04:04:46 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (S,Yellow)",SSI-D01220357-SS-YEL
1,Pesanan ID-20171113-413527,2017-11-13 03:50:48 +0000 UTC,110000,110000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20171113-454464,2017-11-13 02:42:14 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171113-683750,2017-11-13 01:17:06 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171113-683750,2017-11-13 01:17:06 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171112-369582,2017-11-13 01:01:28 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20171112-524345,2017-11-12 23:23:40 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (XXL,Yellow)",SSI-D01220355-XX-YEL
1,Pesanan ID-20171112-738854,2017-11-12 22:33:18 +0000 UTC,125000,125000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171112-700851,2017-11-12 22:00:45 +0000 UTC,125000,125000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20171112-187626,2017-11-12 16:58:10 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20171112-187626,2017-11-12 16:58:10 +0000 UTC,110000,110000,"Zalekia Plain Casual Blouse (XL,Broken White)",SSI-D00791091-XL-BWH
1,Pesanan ID-20171112-644600,2017-11-12 14:52:40 +0000 UTC,110000,110000,"Dellaya Plain Loose Big Blouse (XXL,Black)",SSI-D01037822-XX-BLA
1,Pesanan ID-20171112-644600,2017-11-12 14:52:40 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20171112-886795,2017-11-12 12:03:12 +0000 UTC,120000,120000,"Zeomila Zipper Casual Blouse (L,Red)",SSI-D01401071-LL-RED
1,Pesanan ID-20171112-886795,2017-11-12 12:03:12 +0000 UTC,115000,115000,"Zeomila Zipper Casual Blouse (L,Red)",SSI-D01401071-LL-RED
1,Pesanan ID-20171112-966158,2017-11-12 11:20:07 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20171112-436138,2017-11-12 10:31:59 +0000 UTC,120000,120000,"Zeomila Zipper Casual Blouse (L,Red)",SSI-D01401071-LL-RED
1,Pesanan ID-20171112-436138,2017-11-12 10:31:59 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20171112-006606,2017-11-12 08:44:35 +0000 UTC,125000,125000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20171112-508206,2017-11-12 08:12:39 +0000 UTC,115000,115000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171112-692828,2017-11-12 08:05:09 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20171112-455706,2017-11-12 07:30:42 +0000 UTC,110000,110000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20171112-455050,2017-11-12 06:16:15 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171112-455050,2017-11-12 06:16:15 +0000 UTC,120000,120000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20171112-775455,2017-11-12 05:49:56 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20171112-640247,2017-11-12 02:43:44 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171112-740017,2017-11-12 01:53:00 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (S,Yellow)",SSI-D01220357-SS-YEL
1,Pesanan ID-20171111-102648,2017-11-12 01:24:22 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20171111-487800,2017-11-11 22:37:11 +0000 UTC,130000,130000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20171111-224567,2017-11-11 14:02:03 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20171111-431934,2017-11-11 08:09:49 +0000 UTC,115000,115000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20171111-431934,2017-11-11 08:09:49 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171111-852547,2017-11-11 06:50:48 +0000 UTC,110000,110000,"Deklia Plain Casual Blouse (L,Navy)",SSI-D00864612-LL-NAV
1,Pesanan ID-20171111-211474,2017-11-11 06:50:37 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20171111-586136,2017-11-11 06:48:28 +0000 UTC,130000,130000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171111-595246,2017-11-11 05:56:55 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20171111-595246,2017-11-11 05:56:55 +0000 UTC,115000,115000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171111-485258,2017-11-11 05:54:11 +0000 UTC,125000,125000,"Zeomila Zipper Casual Blouse (L,Red)",SSI-D01401071-LL-RED
1,Pesanan ID-20171111-485258,2017-11-11 05:54:11 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XXL,Yellow)",SSI-D01220355-XX-YEL
1,Pesanan ID-20171111-344284,2017-11-11 05:49:42 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20171111-344284,2017-11-11 05:49:42 +0000 UTC,125000,125000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Barang Rusak,2017-11-11 03:17:35 +0000 UTC,0,0,"Zalekia Plain Casual Blouse (L,Broken White)",SSI-D00791015-LL-BWH
1,Pesanan ID-20171111-897311,2017-11-11 03:03:06 +0000 UTC,115000,115000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20171111-595867,2017-11-11 02:05:23 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20171111-595867,2017-11-11 02:05:23 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171111-270185,2017-11-11 01:51:19 +0000 UTC,110000,110000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20171111-694257,2017-11-11 01:35:21 +0000 UTC,125000,125000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171110-500850,2017-11-10 17:05:03 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXXL,Black)",SSI-D01037812-X3-BLA
1,Pesanan ID-20171110-500850,2017-11-10 17:05:03 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (L,Salem)",SSI-D01220346-LL-SAL
1,Pesanan ID-20171110-036100,2017-11-10 15:42:41 +0000 UTC,130000,130000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20171110-973601,2017-11-10 15:01:56 +0000 UTC,115000,115000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20171110-325153,2017-11-10 14:47:22 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171110-491586,2017-11-10 14:10:27 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XXL,Yellow)",SSI-D01220355-XX-YEL
1,Pesanan ID-20171110-491586,2017-11-10 14:10:27 +0000 UTC,115000,115000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171110-817051,2017-11-10 13:49:22 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171110-817051,2017-11-10 13:49:22 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (M,Salem)",SSI-D01220388-MM-SAL
1,Pesanan ID-20171110-246001,2017-11-10 13:24:44 +0000 UTC,110000,110000,"Dellaya Plain Loose Big Blouse (XXXL,Broken White)",SSI-D01037807-X3-BWH
1,Pesanan ID-20171110-317285,2017-11-10 11:53:53 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (L,Yellow)",SSI-D01220349-LL-YEL
1,Pesanan ID-20171110-317285,2017-11-10 11:53:53 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (XL,Navy)",SSI-D00864614-XL-NAV
1,Pesanan ID-20171110-953608,2017-11-10 11:41:17 +0000 UTC,130000,130000,"Devibav Plain Trump Blouse (XXL,Yellow)",SSI-D01220355-XX-YEL
1,Pesanan ID-20171110-698662,2017-11-10 11:01:28 +0000 UTC,130000,130000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171110-724211,2017-11-10 10:07:07 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20171110-724211,2017-11-10 10:07:07 +0000 UTC,125000,125000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171110-017771,2017-11-10 08:56:18 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (XL,Salem)",SSI-D01220307-XL-SAL
1,Pesanan ID-20171110-037575,2017-11-10 07:47:22 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (XL,Yellow)",SSI-D01220334-XL-YEL
1,Pesanan ID-20171110-037575,2017-11-10 07:47:22 +0000 UTC,110000,110000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171110-524002,2017-11-10 07:24:08 +0000 UTC,120000,120000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171110-063752,2017-11-10 05:50:14 +0000 UTC,130000,130000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171110-330069,2017-11-10 05:42:59 +0000 UTC,120000,120000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20171110-843957,2017-11-10 04:45:13 +0000 UTC,115000,115000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20171110-216676,2017-11-10 04:16:39 +0000 UTC,125000,125000,"Dellaya Plain Loose Big Blouse (XXL,Black)",SSI-D01037822-XX-BLA
1,Pesanan ID-20171110-977638,2017-11-10 01:34:40 +0000 UTC,120000,120000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20171110-977638,2017-11-10 01:34:40 +0000 UTC,125000,125000,"Deklia Plain Casual Blouse (S,Navy)",SSI-D00864652-SS-NAV
1,Pesanan ID-20171109-514717,2017-11-09 23:22:11 +0000 UTC,120000,120000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20171109-514717,2017-11-09 23:22:11 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (M,Navy)",SSI-D01326205-MM-NAV
1,Pesanan ID-20171109-495756,2017-11-09 21:07:28 +0000 UTC,130000,130000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171109-712782,2017-11-09 14:59:53 +0000 UTC,110000,110000,"Zeomila Zipper Casual Blouse (L,Red)",SSI-D01401071-LL-RED
1,Pesanan ID-20171109-211588,2017-11-09 14:36:13 +0000 UTC,130000,130000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20171109-980602,2017-11-09 14:06:32 +0000 UTC,125000,125000,"Zeomila Zipper Casual Blouse (M,Red)",SSI-D01401050-MM-RED
1,Pesanan ID-20171109-355055,2017-11-09 13:38:53 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Navy)",SSI-D01326299-LL-NAV
1,Pesanan ID-20171109-412135,2017-11-09 12:42:20 +0000 UTC,125000,125000,"Siunfhi Ethnic Trump Blouse (L,Khaki)",SSI-D01326286-LL-KHA
1,Pesanan ID-20171109-004498,2017-11-09 07:09:56 +0000 UTC,110000,110000,"Devibav Plain Trump Blouse (M,Yellow)",SSI-D01220322-MM-YEL
1,Pesanan ID-20171109-004498,2017-11-09 07:09:56 +0000 UTC,125000,125000,"Devibav Plain Trump Blouse (XXL,Salem)",SSI-D01220338-XX-SAL
1,Pesanan ID-20171109-508476,2017-11-09 06:59:57 +0000 UTC,115000,115000,"Zalekia Plain Casual Blouse (M,Broken White)",SSI-D00791077-MM-BWH
1,Pesanan ID-20171109-928676,2017-11-09 06:56:34 +0000 UTC,120000,120000,"Deklia Plain Casual Blouse (M,Navy)",SSI-D00864661-MM-NAV
1,Pesanan ID-20171109-598042,2017-11-09 04:44:38 +0000 UTC,130000,130000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
1,Pesanan ID-20171109-598042,2017-11-09 04:44:38 +0000 UTC,130000,130000,"Zeomila Zipper Casual Blouse (XL,Red)",SSI-D01401064-XL-RED
